"model","iteration","gamma"
"GPT-5.6 Terra",608,7.78467472963898
"GPT-5.6 Terra",609,7.00192635037236
"GPT-5.6 Terra",610,7.28495563941308
"GPT-5.6 Terra",611,7.53391595954504
"GPT-5.6 Terra",612,7.79461058621065
"GPT-5.6 Terra",613,8.20061807561624
"GPT-5.6 Terra",614,7.90947519535223
"GPT-5.6 Terra",615,7.89117427387427
"GPT-5.6 Terra",616,7.29454072498773
"GPT-5.6 Terra",617,8.13761281321238
"GPT-5.6 Terra",618,9.1065425607151
"GPT-5.6 Terra",619,8.95045430754866
"GPT-5.6 Terra",620,7.66329269986754
"GPT-5.6 Terra",621,7.54019615932877
"GPT-5.6 Terra",622,7.41369257191533
"GPT-5.6 Terra",623,7.73018156056763
"GPT-5.6 Terra",624,7.60958880025645
"GPT-5.6 Terra",625,7.61655121627066
"GPT-5.6 Terra",626,8.53290006556536
"GPT-5.6 Terra",627,7.51290557503098
"GPT-5.6 Terra",628,7.54019615932877
"GPT-5.6 Terra",629,8.40888960874557
"GPT-5.6 Terra",630,8.39105978413297
"GPT-5.6 Terra",631,7.96756673275381
"GPT-5.6 Terra",632,8.78280369195407
"GPT-5.6 Terra",633,7.34214890661146
"GPT-5.6 Terra",634,8.34261758396707
"GPT-5.6 Terra",635,9.01438076602423
"GPT-5.6 Terra",636,8.71169669356552
"GPT-5.6 Terra",637,8.00583045286237
"GPT-5.6 Terra",638,7.8151286991166
"GPT-5.6 Terra",639,7.01988256234626
"GPT-5.6 Terra",640,8.89930005800372
"GPT-5.6 Terra",641,7.78358646173034
"GPT-5.6 Terra",642,7.14292073675996
"GPT-5.6 Terra",643,8.07078814516866
"GPT-5.6 Terra",644,7.78037431222961
"GPT-5.6 Terra",645,7.91816804291733
"GPT-5.6 Terra",646,8.15748597681
"GPT-5.6 Terra",647,8.58694899300431
"GPT-5.6 Terra",648,8.68718968499352
"GPT-5.6 Terra",649,8.14425141361589
"GPT-5.6 Terra",650,7.5987270293747
"GPT-5.6 Terra",651,7.74186638005138
"GPT-5.6 Terra",652,7.15323309992019
"GPT-5.6 Terra",653,7.5545960663976
"GPT-5.6 Terra",654,8.45663386754929
"GPT-5.6 Terra",655,8.13604286489071
"GPT-5.6 Terra",656,6.73247447541439
"GPT-5.6 Terra",657,9.07094018153543
"GPT-5.6 Terra",658,8.75325820343111
"GPT-5.6 Terra",659,7.13815564322116
"GPT-5.6 Terra",660,7.12428027279514
"GPT-5.6 Terra",661,8.4970056669579
"GPT-5.6 Terra",662,8.8358288715984
"GPT-5.6 Terra",663,8.91250675420853
"GPT-5.6 Terra",664,7.75615103097434
"GPT-5.6 Terra",665,8.70056439166878
"GPT-5.6 Terra",666,8.12499824023046
"GPT-5.6 Terra",667,8.34900690084748
"GPT-5.6 Terra",668,8.47960176284874
"GPT-5.6 Terra",669,7.93077846663006
"GPT-5.6 Terra",670,7.00083484672713
"GPT-5.6 Terra",671,8.53066402937342
"GPT-5.6 Terra",672,8.85920531638575
"GPT-5.6 Terra",673,8.80992515612562
"GPT-5.6 Terra",674,7.02526482600561
"GPT-5.6 Terra",675,8.33879015153013
"GPT-5.6 Terra",676,8.40884601004427
"GPT-5.6 Terra",677,6.74290018171399
"GPT-5.6 Terra",678,7.80663799208429
"GPT-5.6 Terra",679,8.625964573063
"GPT-5.6 Terra",680,7.9466777385681
"GPT-5.6 Terra",681,6.93102250004102
"GPT-5.6 Terra",682,7.60355756675927
"GPT-5.6 Terra",683,8.1630875413639
"GPT-5.6 Terra",684,8.32793734218452
"GPT-5.6 Terra",685,7.94334869572096
"GPT-5.6 Terra",686,7.0295613696363
"GPT-5.6 Terra",687,8.65505679875026
"GPT-5.6 Terra",688,8.04095186254367
"GPT-5.6 Terra",689,8.61829996765325
"GPT-5.6 Terra",690,8.00417651112223
"GPT-5.6 Terra",691,6.97200834866056
"GPT-5.6 Terra",692,7.46678337264988
"GPT-5.6 Terra",693,8.78584206418896
"GPT-5.6 Terra",694,7.51500326137155
"GPT-5.6 Terra",695,7.06798652805413
"GPT-5.6 Terra",696,8.24956355542819
"GPT-5.6 Terra",697,7.89117427387427
"GPT-5.6 Terra",698,8.80424399022637
"GPT-5.6 Terra",699,7.96915449161417
"GPT-5.6 Terra",700,8.36595408742518
"GPT-5.6 Terra",701,7.93254204791606
"GPT-5.6 Terra",702,8.55379514378978
"GPT-5.6 Terra",703,8.60363588736588
"GPT-5.6 Terra",704,7.15150838250969
"GPT-5.6 Terra",705,7.41189054654162
"GPT-5.6 Terra",706,7.79138620715444
"GPT-5.6 Terra",707,7.66437490434006
"GPT-5.6 Terra",708,8.43999909033577
"GPT-5.6 Terra",709,7.19445662551226
"GPT-5.6 Terra",710,13.761366057649
"GPT-5.6 Terra",711,8.28377345506845
"GPT-5.6 Terra",712,7.7634512291965
"GPT-5.6 Terra",713,7.90629961671186
"GPT-5.6 Terra",714,7.67880801082405
"GPT-5.6 Terra",715,7.556976527464
"GPT-5.6 Terra",716,8.76989078775209
"GPT-5.6 Terra",717,8.2146492905673
"GPT-5.6 Terra",718,8.96620059289694
"GPT-5.6 Terra",719,8.49068477416309
"GPT-5.6 Terra",720,7.74629432613039
"GPT-5.6 Terra",721,8.89446808330359
"GPT-5.6 Terra",722,6.69246765146484
"GPT-5.6 Terra",723,7.76127621774351
"GPT-5.6 Terra",724,8.4686968880167
"GPT-5.6 Terra",725,7.36610797593463
"GPT-5.6 Terra",726,8.66762675718735
"GPT-5.6 Terra",727,7.45304767185419
"GPT-5.6 Terra",728,8.81208010591175
"GPT-5.6 Terra",729,7.50440721778299
"GPT-5.6 Terra",730,7.92760478564292
"GPT-5.6 Terra",731,8.78311124003897
"GPT-5.6 Terra",732,7.60145239042869
"GPT-5.6 Terra",733,8.34900690084748
"GPT-5.6 Terra",734,7.89438884206765
"GPT-5.6 Terra",735,7.46678337264989
"GPT-5.6 Terra",736,7.06940291994269
"GPT-5.6 Terra",737,7.7803743122296
"GPT-5.6 Terra",738,8.42325433534167
"GPT-5.6 Terra",739,8.89446808330359
"GPT-5.6 Terra",740,8.79275305915551
"GPT-5.6 Terra",741,7.31737223051437
"GPT-5.6 Terra",742,7.37292845834236
"GPT-5.6 Terra",743,8.3522285143562
"GPT-5.6 Terra",744,7.26652595779745
"GPT-5.6 Terra",745,8.50768081152337
"GPT-5.6 Terra",746,7.77478238750234
"GPT-5.6 Terra",747,7.75183836305627
"GPT-5.6 Terra",748,8.10846896960807
"GPT-5.6 Terra",749,8.01920053467275
"GPT-5.6 Terra",750,8.34312182352924
"GPT-5.6 Terra",751,8.09746582389152
"GPT-5.6 Terra",752,8.02419318230445
"GPT-5.6 Terra",753,7.77507962921328
"GPT-5.6 Terra",754,8.77307839794641
"GPT-5.6 Terra",755,8.90332167129638
"GPT-5.6 Terra",756,8.43261989436745
"GPT-5.6 Terra",757,7.68276163436618
"GPT-5.6 Terra",758,8.80073360823136
"GPT-5.6 Terra",759,8.90570270313573
"GPT-5.6 Terra",760,8.45940235956072
"GPT-5.6 Terra",761,8.49852606375378
"GPT-5.6 Terra",762,8.87306382867986
"GPT-5.6 Terra",763,7.73438833771734
"GPT-5.6 Terra",764,7.94229742366747
"GPT-5.6 Terra",765,7.65706673964288
"GPT-5.6 Terra",766,8.16308754136391
"GPT-5.6 Terra",767,8.28277928648571
"GPT-5.6 Terra",768,8.41248384456538
"GPT-5.6 Terra",769,7.02853160780365
"GPT-5.6 Terra",770,8.06434685784022
"GPT-5.6 Terra",771,7.56940469950664
"GPT-5.6 Terra",772,8.59045847214912
"GPT-5.6 Terra",773,8.74253480883879
"GPT-5.6 Terra",774,8.55036321266555
"GPT-5.6 Terra",775,8.11297076707815
"GPT-5.6 Terra",776,7.44650010639678
"GPT-5.6 Terra",777,8.63499745887187
"GPT-5.6 Terra",778,9.89439062797169
"GPT-5.6 Terra",779,7.86004297708822
"GPT-5.6 Terra",780,8.72409631913924
"GPT-5.6 Terra",781,7.08611296796214
"GPT-5.6 Terra",782,8.76989078775209
"GPT-5.6 Terra",783,6.76765980645437
"GPT-5.6 Terra",784,7.63825923807136
"GPT-5.6 Terra",785,7.83873100199739
"GPT-5.6 Terra",786,7.79610729460283
"GPT-5.6 Terra",787,7.35176399665849
"GPT-5.6 Terra",788,6.7475403370871
"GPT-5.6 Terra",789,8.79275305915551
"GPT-5.6 Terra",790,8.39614716823218
"GPT-5.6 Terra",791,8.55213376815158
"GPT-5.6 Terra",792,8.4742541742991
"GPT-5.6 Terra",793,8.2608210523638
"GPT-5.6 Terra",794,8.86499293140396
"GPT-5.6 Terra",795,9.33729084737366
"GPT-5.6 Terra",796,8.3297474997778
"GPT-5.6 Terra",797,7.05869922000287
"GPT-5.6 Terra",798,8.73494729535104
"GPT-5.6 Terra",799,8.82202313134396
"GPT-5.6 Terra",800,7.82069681647549
"GPT-5.6 Terra",801,7.13667614803483
"GPT-5.6 Terra",802,7.55405050668799
"GPT-5.6 Terra",803,8.49759023009705
"GPT-5.6 Terra",804,8.16411906575389
"GPT-5.6 Terra",805,7.54791023239494
"GPT-5.6 Terra",806,8.71148017460587
"GPT-5.6 Terra",807,6.92260562935599
"GPT-5.6 Terra",808,8.57103131969443
"GPT-5.6 Terra",809,7.42209508182655
"GPT-5.6 Terra",810,7.36610797593462
"GPT-5.6 Terra",811,6.87969687511109
"GPT-5.6 Terra",812,7.14060791219999
"GPT-5.6 Terra",813,7.35609189768169
"GPT-5.6 Terra",814,8.33563512964665
"GPT-5.6 Terra",815,8.16383755543117
"GPT-5.6 Terra",816,7.69588501355884
"GPT-5.6 Terra",817,8.70006388952407
"GPT-5.6 Terra",818,8.46869688801668
"GPT-5.6 Terra",819,8.3453307901453
"GPT-5.6 Terra",820,7.01289305695716
"GPT-5.6 Terra",821,7.87775353388886
"GPT-5.6 Terra",822,8.48749463328645
"GPT-5.6 Terra",823,8.44313914648733
"GPT-5.6 Terra",824,7.57951620808019
"GPT-5.6 Terra",825,7.1103800865628
"GPT-5.6 Terra",826,9.13029017464247
"GPT-5.6 Terra",827,8.29076105478753
"GPT-5.6 Terra",828,8.20592881801904
"GPT-5.6 Terra",829,7.94667773856811
"GPT-5.6 Terra",830,7.65359755496877
"GPT-5.6 Terra",831,8.19593785403235
"GPT-5.6 Terra",832,7.00192635037234
"GPT-5.6 Terra",833,8.40365916206133
"GPT-5.6 Terra",834,8.00424060911372
"GPT-5.6 Terra",835,8.54735235491989
"GPT-5.6 Terra",836,8.69203566120619
"GPT-5.6 Terra",837,7.0545434476746
"GPT-5.6 Terra",838,8.60730190916989
"GPT-5.6 Terra",839,6.9738549536301
"GPT-5.6 Terra",840,6.48493791612644
"GPT-5.6 Terra",841,8.65117952930775
"GPT-5.6 Terra",842,7.67524996057841
"GPT-5.6 Terra",843,8.42325433534166
"GPT-5.6 Terra",844,8.92098380683428
"GPT-5.6 Terra",845,7.96756673275382
"GPT-5.6 Terra",846,8.38606806669008
"GPT-5.6 Terra",847,8.62072152230816
"GPT-5.6 Terra",848,8.69576599826112
"GPT-5.6 Terra",849,7.37891013112574
"GPT-5.6 Terra",850,7.54019615932875
"GPT-5.6 Terra",851,7.98449371237546
"GPT-5.6 Terra",852,8.27349617148025
"GPT-5.6 Terra",853,7.92760478564293
"GPT-5.6 Terra",854,7.95634171482864
"GPT-5.6 Terra",855,8.52335816631231
"GPT-5.6 Terra",856,6.90447551332625
"GPT-5.6 Terra",857,6.76483295141366
"GPT-5.6 Terra",858,8.40549664554666
"GPT-5.6 Terra",859,7.52808353058654
"GPT-5.6 Terra",860,8.34312182352924
"GPT-5.6 Terra",861,7.45304767185421
"GPT-5.6 Terra",862,8.69271332902933
"GPT-5.6 Terra",863,8.80038091480839
"GPT-5.6 Terra",864,8.27703649529827
"GPT-5.6 Terra",865,6.9605009499352
"GPT-5.6 Terra",866,7.74260589095328
"GPT-5.6 Terra",867,7.85486386321868
"GPT-5.6 Terra",868,8.16816970459198
"GPT-5.6 Terra",869,8.24706851534179
"GPT-5.6 Terra",870,7.54504906397041
"GPT-5.6 Terra",871,8.13103563182382
"GPT-5.6 Terra",872,8.82559362843185
"GPT-5.6 Terra",873,7.17131346834948
"GPT-5.6 Terra",874,8.03372731479833
"GPT-5.6 Terra",875,7.03295466406398
"GPT-5.6 Terra",876,7.10878828381999
"GPT-5.6 Terra",877,8.37934849064554
"GPT-5.6 Terra",878,7.80608281564406
"GPT-5.6 Terra",879,7.52675066523118
"GPT-5.6 Terra",880,8.25571264419301
"GPT-5.6 Terra",881,8.71480175205695
"GPT-5.6 Terra",882,8.23214184283996
"GPT-5.6 Terra",883,8.17880164710154
"GPT-5.6 Terra",884,8.59041018336055
"GPT-5.6 Terra",885,7.36519327130158
"GPT-5.6 Terra",886,7.63895964670109
"GPT-5.6 Terra",887,8.74532032466742
"GPT-5.6 Terra",888,7.70243777212932
"GPT-5.6 Terra",889,8.30807837215213
"GPT-5.6 Terra",890,8.64588537137208
"GPT-5.6 Terra",891,8.89446367955516
"GPT-5.6 Terra",892,8.02419318230447
"GPT-5.6 Terra",893,7.40275986065701
"GPT-5.6 Terra",894,8.43318957992643
"GPT-5.6 Terra",895,7.72287516048775
"GPT-5.6 Terra",896,8.21516533642668
"GPT-5.6 Terra",897,8.43261989436744
"GPT-5.6 Terra",898,8.43261989436745
"GPT-5.6 Terra",899,7.9551075103111
"GPT-5.6 Terra",900,6.96168176122538
"GPT-5.6 Terra",901,9.18433928492688
"GPT-5.6 Terra",902,9.64418952097856
"GPT-5.6 Terra",903,6.14518408336642
"GPT-5.6 Terra",904,7.95634171482864
"GPT-5.6 Terra",905,8.44313914648735
"GPT-5.6 Terra",906,8.68119669129
"GPT-5.6 Terra",907,8.19593785403234
"GPT-5.6 Terra",908,7.11697670980288
"GPT-5.6 Terra",909,8.76311725624739
"GPT-5.6 Terra",910,6.74754033708709
"GPT-5.6 Terra",911,7.04595768520368
"GPT-5.6 Terra",912,8.73126085969396
"GPT-5.6 Terra",913,7.76359151785845
"GPT-5.6 Terra",914,8.41835072920955
"GPT-5.6 Terra",915,8.55933625408952
"GPT-5.6 Terra",916,8.71723634583733
"GPT-5.6 Terra",917,7.77271449656383
"GPT-5.6 Terra",918,8.15681537460656
"GPT-5.6 Terra",919,8.2582808829118
"GPT-5.6 Terra",920,7.86394884508673
"GPT-5.6 Terra",921,7.77389072940569
"GPT-5.6 Terra",922,8.50146084769949
"GPT-5.6 Terra",923,8.85149905547052
"GPT-5.6 Terra",924,7.36311735343791
"GPT-5.6 Terra",925,7.59312859417091
"GPT-5.6 Terra",926,8.03086959274871
"GPT-5.6 Terra",927,8.36711849708341
"GPT-5.6 Terra",928,7.20077992044638
"GPT-5.6 Terra",929,8.71940180111578
"GPT-5.6 Terra",930,7.09806075719606
"GPT-5.6 Terra",931,7.74169691908817
"GPT-5.6 Terra",932,7.75381119866695
"GPT-5.6 Terra",933,8.78243831524147
"GPT-5.6 Terra",934,6.71624494892476
"GPT-5.6 Terra",935,7.18315105499818
"GPT-5.6 Terra",936,8.72454553037762
"GPT-5.6 Terra",937,7.68276163436618
"GPT-5.6 Terra",938,8.1407428834657
"GPT-5.6 Terra",939,7.556976527464
"GPT-5.6 Terra",940,8.28936189617501
"GPT-5.6 Terra",941,6.96050094993516
"GPT-5.6 Terra",942,8.31765449348496
"GPT-5.6 Terra",943,8.97431128367077
"GPT-5.6 Terra",944,9.09519648887756
"GPT-5.6 Terra",945,8.24194674141412
"GPT-5.6 Terra",946,8.60103651823299
"GPT-5.6 Terra",947,6.99103118533846
"GPT-5.6 Terra",948,8.71063988199931
"GPT-5.6 Terra",949,7.87561457277899
"GPT-5.6 Terra",950,8.43358394274816
"GPT-5.6 Terra",951,7.57587147862421
"GPT-5.6 Terra",952,7.77798740694175
"GPT-5.6 Terra",953,7.82765120200828
"GPT-5.6 Terra",954,7.73121182141873
"GPT-5.6 Terra",955,6.85034842896637
"GPT-5.6 Terra",956,7.84669213333427
"GPT-5.6 Terra",957,8.86607334782188
"GPT-5.6 Terra",958,8.02376306666163
"GPT-5.6 Terra",959,7.13667614803483
"GPT-5.6 Terra",960,8.1254589547735
"GPT-5.6 Terra",961,8.16411906575389
"GPT-5.6 Terra",962,8.78229250540927
"GPT-5.6 Terra",963,7.83215591187666
"GPT-5.6 Terra",964,7.54696828091112
"GPT-5.6 Terra",965,7.42221131327999
"GPT-5.6 Terra",966,7.14871888086267
"GPT-5.6 Terra",967,7.70287593648896
"GPT-5.6 Terra",968,7.00901183596687
"GPT-5.6 Terra",969,8.74253480883878
"GPT-5.6 Terra",970,7.44467934107416
"GPT-5.6 Terra",971,8.38703173992572
"GPT-5.6 Terra",972,7.59388124180407
"GPT-5.6 Terra",973,8.15750829978952
"GPT-5.6 Terra",974,8.72409631913922
"GPT-5.6 Terra",975,7.90629961671186
"GPT-5.6 Terra",976,7.83347789618011
"GPT-5.6 Terra",977,8.91939283097738
"GPT-5.6 Terra",978,7.54138103058708
"GPT-5.6 Terra",979,8.04449782277194
"GPT-5.6 Terra",980,8.64990527596998
"GPT-5.6 Terra",981,7.59345372150733
"GPT-5.6 Terra",982,7.57951620808019
"GPT-5.6 Terra",983,7.79610729460283
"GPT-5.6 Terra",984,7.89058153297898
"GPT-5.6 Terra",985,7.76284234402095
"GPT-5.6 Terra",986,8.74145979669981
"GPT-5.6 Terra",987,8.09656579704565
"GPT-5.6 Terra",988,8.19712198451494
"GPT-5.6 Terra",989,7.39721810520772
"GPT-5.6 Terra",990,8.29514898825013
"GPT-5.6 Terra",991,8.90297979010508
"GPT-5.6 Terra",992,8.69906046187027
"GPT-5.6 Terra",993,8.85711692014475
"GPT-5.6 Terra",994,8.02513714621484
"GPT-5.6 Terra",995,8.60636009334455
"GPT-5.6 Terra",996,7.77812468467152
"GPT-5.6 Terra",997,8.43022895420074
"GPT-5.6 Terra",998,8.17016027075978
"GPT-5.6 Terra",999,7.0685555305695
"GPT-5.6 Terra",1000,8.71664495668632
"GPT-5.6 Terra",1001,8.44138821339999
"GPT-5.6 Terra",1002,8.01279453536667
"GPT-5.6 Terra",1003,6.69011138117594
"GPT-5.6 Terra",1004,8.25976174684681
"GPT-5.6 Terra",1005,8.12989413521289
"GPT-5.6 Terra",1006,8.80277111156887
"GPT-5.6 Terra",1007,7.56046694817683
"GPT-5.6 Terra",1008,9.02206345695941
"GPT-5.6 Terra",1009,8.14877180756718
"GPT-5.6 Terra",1010,8.48519487229816
"GPT-5.6 Terra",1011,9.02216253766401
"GPT-5.6 Terra",1012,8.09375162214785
"GPT-5.6 Terra",1013,8.61159367917504
"GPT-5.6 Terra",1014,6.66192662296227
"GPT-5.6 Terra",1015,8.38499265274125
"GPT-5.6 Terra",1016,8.84560318594951
"GPT-5.6 Terra",1017,8.30807837215213
"GPT-5.6 Terra",1018,7.33841094585987
"GPT-5.6 Terra",1019,8.34823448776522
"GPT-5.6 Terra",1020,7.03295466406396
"GPT-5.6 Terra",1021,7.35069786091925
"GPT-5.6 Terra",1022,8.43261989436746
"GPT-5.6 Terra",1023,8.3994290855383
"GPT-5.6 Terra",1024,7.85954945071843
"GPT-5.6 Terra",1025,8.1400880479388
"GPT-5.6 Terra",1026,8.582783464886
"GPT-5.6 Terra",1027,8.58694899300431
"GPT-5.6 Terra",1028,7.70664313415955
"GPT-5.6 Terra",1029,7.900815465239
"GPT-5.6 Terra",1030,8.09749063421679
"GPT-5.6 Terra",1031,7.17299297259612
"GPT-5.6 Terra",1032,8.13103563182383
"GPT-5.6 Terra",1033,6.75412764265841
"GPT-5.6 Terra",1034,8.95045430754866
"GPT-5.6 Terra",1035,8.24810375589673
"GPT-5.6 Terra",1036,8.64373256210778
"GPT-5.6 Terra",1037,7.56046694817682
"GPT-5.6 Terra",1038,8.76308213348378
"GPT-5.6 Terra",1039,8.34742473699573
"GPT-5.6 Terra",1040,8.65117952930774
"GPT-5.6 Terra",1041,8.89345036098554
"GPT-5.6 Terra",1042,8.51778538945182
"GPT-5.6 Terra",1043,7.13667614803484
"GPT-5.6 Terra",1044,8.97495278915393
"GPT-5.6 Terra",1045,8.03330165969415
"GPT-5.6 Terra",1046,7.76284234402093
"GPT-5.6 Terra",1047,8.01920053467276
"GPT-5.6 Terra",1048,7.38640716701233
"GPT-5.6 Terra",1049,8.09266188878859
"GPT-5.6 Terra",1050,7.75499315763645
"GPT-5.6 Terra",1051,8.29492277773238
"GPT-5.6 Terra",1052,7.35237329036118
"GPT-5.6 Terra",1053,8.05262649693801
"GPT-5.6 Terra",1054,8.98138252531451
"GPT-5.6 Terra",1055,7.20490968543331
"GPT-5.6 Terra",1056,8.35359255621433
"GPT-5.6 Terra",1057,7.583943183803
"GPT-5.6 Terra",1058,7.7462943261304
"GPT-5.6 Terra",1059,7.9672017362209
"GPT-5.6 Terra",1060,7.9683145064655
"GPT-5.6 Terra",1061,6.96168176122537
"GPT-5.6 Terra",1062,7.338804783517
"GPT-5.6 Terra",1063,8.58673986832665
"GPT-5.6 Terra",1064,7.90704955180118
"GPT-5.6 Terra",1065,6.79211297707182
"GPT-5.6 Terra",1066,8.32059148546636
"GPT-5.6 Terra",1067,8.20592881801904
"GPT-5.6 Terra",1068,8.70232363722945
"GPT-5.6 Terra",1069,8.08532631448091
"GPT-5.6 Terra",1070,7.83215591187667
"GPT-5.6 Terra",1071,8.28846235362448
"GPT-5.6 Terra",1072,9.08478251511517
"GPT-5.6 Terra",1073,9.05331061922733
"GPT-5.6 Terra",1074,8.46869688801668
"GPT-5.6 Terra",1075,7.87967123054545
"GPT-5.6 Terra",1076,8.68361244891699
"GPT-5.6 Terra",1077,8.99210756158585
"GPT-5.6 Terra",1078,8.5629301209899
"GPT-5.6 Terra",1079,8.65121391997635
"GPT-5.6 Terra",1080,8.47791893230996
"GPT-5.6 Terra",1081,8.80495348118895
"GPT-5.6 Terra",1082,8.09266188878859
"GPT-5.6 Terra",1083,10.2932255194082
"GPT-5.6 Terra",1084,7.11351032570355
"GPT-5.6 Terra",1085,8.8078682229295
"GPT-5.6 Terra",1086,8.70056439166879
"GPT-5.6 Terra",1087,8.62148503328311
"GPT-5.6 Terra",1088,7.7738907294057
"GPT-5.6 Terra",1089,8.75094698842867
"GPT-5.6 Terra",1090,9.35000207956094
"GPT-5.6 Terra",1091,7.36029802696117
"GPT-5.6 Terra",1092,8.41777853521607
"GPT-5.6 Terra",1093,8.87389931787066
"GPT-5.6 Terra",1094,7.54995907523154
"GPT-5.6 Terra",1095,7.99413166170794
"GPT-5.6 Terra",1096,8.53639977740769
"GPT-5.6 Terra",1097,8.58509121239597
"GPT-5.6 Terra",1098,8.28339214021148
"GPT-5.6 Terra",1099,7.20077992044639
"GPT-5.6 Terra",1100,7.85608374610796
"GPT-5.6 Terra",1101,8.60586424836236
"GPT-5.6 Terra",1102,8.78146467702432
"GPT-5.6 Terra",1103,8.59749458569971
"GPT-5.6 Terra",1104,8.05287090188729
"GPT-5.6 Terra",1105,8.5496436714639
"GPT-5.6 Terra",1106,10.0787551411968
"GPT-5.6 Terra",1107,7.34515155679379
"GPT-5.6 Terra",1108,8.00417651112223
"GPT-5.6 Terra",1109,7.40708839345457
"GPT-5.6 Terra",1110,8.11058492558998
"GPT-5.6 Terra",1111,8.67117051552684
"GPT-5.6 Terra",1112,8.75644899853129
"GPT-5.6 Terra",1113,7.12127985703564
"GPT-5.6 Terra",1114,7.52675066523117
"GPT-5.6 Terra",1115,8.0832591152739
"GPT-5.6 Terra",1116,8.20990254440544
"GPT-5.6 Terra",1117,7.50780983878944
"GPT-5.6 Terra",1118,8.28244209022655
"GPT-5.6 Terra",1119,8.88957181221296
"GPT-5.6 Terra",1120,8.39144095032347
"GPT-5.6 Terra",1121,7.77782095636563
"GPT-5.6 Terra",1122,8.76889912010354
"GPT-5.6 Terra",1123,7.43499650723051
"GPT-5.6 Terra",1124,7.63449446837434
"GPT-5.6 Terra",1125,8.01342164214463
"GPT-5.6 Terra",1126,8.52294553998645
"GPT-5.6 Terra",1127,8.65021320656788
"GPT-5.6 Terra",1128,8.80038091480839
"GPT-5.6 Terra",1129,8.07037129303387
"GPT-5.6 Terra",1130,7.63601615109941
"GPT-5.6 Terra",1131,7.83561270961893
"GPT-5.6 Terra",1132,8.23885589261783
"GPT-5.6 Terra",1133,8.30175608996819
"GPT-5.6 Terra",1134,7.70816120890213
"GPT-5.6 Terra",1135,6.89929625291199
"GPT-5.6 Terra",1136,7.51302026052643
"GPT-5.6 Terra",1137,8.40888960874557
"GPT-5.6 Terra",1138,8.31608772313776
"GPT-5.6 Terra",1139,7.51302026052642
"GPT-5.6 Terra",1140,7.99156574831167
"GPT-5.6 Terra",1141,8.23465133156212
"GPT-5.6 Terra",1142,7.75702285091623
"GPT-5.6 Terra",1143,7.16556554458849
"GPT-5.6 Terra",1144,7.82790050131233
"GPT-5.6 Terra",1145,7.76682485671555
"GPT-5.6 Terra",1146,8.81968853186537
"GPT-5.6 Terra",1147,8.02513714621483
"GPT-5.6 Terra",1148,8.38606806669008
"GPT-5.6 Terra",1149,6.94190026652428
"GPT-5.6 Terra",1150,7.59549216896501
"GPT-5.6 Terra",1151,7.12776351868679
"GPT-5.6 Terra",1152,8.46869688801669
"GPT-5.6 Terra",1153,7.91926247142281
"GPT-5.6 Terra",1154,7.40110700354397
"GPT-5.6 Terra",1155,7.99685876832398
"GPT-5.6 Terra",1156,8.88957181221296
"GPT-5.6 Terra",1157,7.72899175827461
"GPT-5.6 Terra",1158,7.91749284160878
"GPT-5.6 Terra",1159,8.22563279222637
"GPT-5.6 Terra",1160,7.47337331251928
"GPT-5.6 Terra",1161,6.73428430343335
"GPT-5.6 Terra",1162,7.76855932970261
"GPT-5.6 Terra",1163,7.97631700005106
"GPT-5.6 Terra",1164,7.78521770059068
"GPT-5.6 Terra",1165,9.2316500223154
"GPT-5.6 Terra",1166,7.80829720171479
"GPT-5.6 Terra",1167,8.15282665316856
"GPT-5.6 Terra",1168,8.23059777277315
"GPT-5.6 Terra",1169,7.1806784591612
"GPT-5.6 Terra",1170,7.52318770271316
"GPT-5.6 Terra",1171,7.03323056022816
"GPT-5.6 Terra",1172,7.38640716701232
"GPT-5.6 Terra",1173,6.75333947352357
"GPT-5.6 Terra",1174,7.44171975212612
"GPT-5.6 Terra",1175,8.21752305362487
"GPT-5.6 Terra",1176,10.2346191490344
"GPT-5.6 Terra",1177,8.65552225300257
"GPT-5.6 Terra",1178,8.2898266818653
"GPT-5.6 Terra",1179,8.94410281586135
"GPT-5.6 Terra",1180,8.56155565808792
"GPT-5.6 Terra",1181,8.55686407562763
"GPT-5.6 Terra",1182,8.28217702004056
"GPT-5.6 Terra",1183,8.0559096351377
"GPT-5.6 Terra",1184,8.44963837541384
"GPT-5.6 Terra",1185,9.13036212482477
"GPT-5.6 Terra",1186,8.03330165969416
"GPT-5.6 Terra",1187,8.46979520455643
"GPT-5.6 Terra",1188,8.58179078675205
"GPT-5.6 Terra",1189,8.1879221907441
"GPT-5.6 Terra",1190,8.30552602702022
"GPT-5.6 Terra",1191,8.89502524008162
"GPT-5.6 Terra",1192,8.81911983150333
"GPT-5.6 Terra",1193,8.83907484228598
"GPT-5.6 Terra",1194,8.71416510670081
"GPT-5.6 Terra",1195,8.69637348456954
"GPT-5.6 Terra",1196,8.03372731479836
"GPT-5.6 Terra",1197,6.76925626487401
"GPT-5.6 Terra",1198,8.72409631913923
"GPT-5.6 Terra",1199,8.66163121207355
"GPT-5.6 Terra",1200,7.73374999893084
"GPT-5.6 Terra",1201,7.9675667327538
"GPT-5.6 Terra",1202,7.3560918976817
"GPT-5.6 Terra",1203,8.6577615067081
"GPT-5.6 Terra",1204,7.6360161510994
"GPT-5.6 Terra",1205,8.85920531638575
"GPT-5.6 Terra",1206,8.80804993612458
